dataset,bootstrap_rate,rf,cv_mse_scores,mean_mse,std_mse
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,0.8,RF[msl2],"[0.12388184216617194, 0.17310241964779244, 0.11848940313173881, 0.2008527208973613, 0.11465060514435703, 0.22191550963545276, 0.1208086959221209, 0.20868045160730825, 0.16931186363562956, 0.139572932256844, 0.19065544510615376, 0.1741987335846428, 0.10072034208932251, 0.21685237973739888, 0.11482314267267302, 0.21792177776978686, 0.21776792106623244, 0.1432570855792191, 0.21466705971895353, 0.3150668410942244, 0.18040645110275738, 0.1320793969690554, 0.1626807275200669, 0.2131884717963388, 0.16372935241923678, 0.2077954652436961, 0.16484015634363833, 0.28712874907157393, 0.1579879106254161, 0.16367253358078626, 0.17415465290714466, 0.1754648020654489, 0.2384139540909479, 0.15689515987886152, 0.224988113296149, 0.20224293885807812, 0.14389218900227077, 0.18526349530480526, 0.15605261075158003, 0.17437764272642045, 0.13834821476712822, 0.15893391706649182, 0.12210240642990992, 0.1817134020680755, 0.1454381985859859, 0.18256149194382956, 0.13467637099342156, 0.1894706507878378, 0.3002767396584322, 0.13561724049943924, 0.2461832927384482, 0.13089451600154328, 0.212468031347527, 0.2170107187625592, 0.10544871399169548, 0.18639499093983244, 0.28035198029712965, 0.24831007698881943, 0.19847788449385045, 0.1703221270315795, 0.4494633546347675, 0.13720309199797182, 0.15381828361533156, 0.16135695354937019, 0.1056166352763608, 0.2072347567354527, 0.27618649561353037, 0.14534129690158953, 0.17708495170255006, 0.2273809124233732, 0.11348839777068523, 0.18309009942002877, 0.19164045817844105, 0.21865831377809117, 0.19335896003906194, 0.18611412619596585, 0.1455168062119005, 0.1784879616585168, 0.2621680607545396, 0.082319576182107, 0.2801243775404882, 0.16378248051459945, 0.21761381672043634, 0.22863587174623665, 0.2292699035061671, 0.1474239373533472, 0.213937586883354, 0.1219921798192429, 0.1300648630068909, 0.26379895086313876, 0.13571068228528005, 0.1445813201704756, 0.23531317514853647, 0.14287361567324014, 0.16533636910302155, 0.12434328922716857, 0.29557080906039956, 0.21702698002391424, 0.12946450370376045, 0.19717524825140706]",0.184,0.056
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,0.8,RF[msl3],"[0.15041972645391327, 0.22027620580846768, 0.1657137565509074, 0.2523074275122273, 0.16679962957493608, 0.2916060478832081, 0.1464429402335976, 0.2829938336330911, 0.23416485727630135, 0.19531856613798762, 0.23386847364697316, 0.22257235797392397, 0.1354243906149975, 0.2885618201158915, 0.16321340912420454, 0.26583714292122257, 0.2948437563125178, 0.18740941886714588, 0.2509443241702069, 0.3730955055399954, 0.2184887071563171, 0.17586344229200593, 0.21603268142223037, 0.2780204482997584, 0.21707138189407074, 0.28467190607304443, 0.20086654117818384, 0.3121129735569601, 0.20586882407682797, 0.24019851622401245, 0.22117175819306792, 0.23565364495185762, 0.29857673690585385, 0.1985771396885046, 0.2788222055387189, 0.25836752858248396, 0.18007674857506892, 0.23750651921603863, 0.18233686790069484, 0.2300071780947263, 0.19070562994394777, 0.22648442937458566, 0.16234136407971717, 0.24059036320622074, 0.2084460642718271, 0.24759801430365505, 0.1743113897536759, 0.2704770395950032, 0.3490090908875703, 0.17455151419550563, 0.3104984682604546, 0.1689094732330074, 0.28358984376040364, 0.2448901293108871, 0.1324521774095129, 0.2583618751260709, 0.31335170352247627, 0.28635231121963667, 0.275873394544182, 0.21780439120801684, 0.48652458034515905, 0.1861384836809234, 0.20294415511970648, 0.21851919790348273, 0.14370375316433456, 0.24742493076492608, 0.3432606510368389, 0.19253824806726283, 0.20467992481195152, 0.28334636116400747, 0.15492513946746186, 0.2504406900334178, 0.23760883836613447, 0.2838086612890644, 0.268732329852576, 0.22743876723421605, 0.21105216423720782, 0.23301190150196555, 0.35213774312940926, 0.11355408162019802, 0.35584198275634077, 0.17552351243794487, 0.2847401955952949, 0.30670440523618653, 0.33754563238649454, 0.1694649921047302, 0.29124561336675725, 0.16417264387680602, 0.1701988830927282, 0.3551760957872865, 0.18277712279573913, 0.18800188136128257, 0.313740885796853, 0.17244051403568514, 0.22590812200279706, 0.16401194320921886, 0.35149949134658937, 0.2169148536358364, 0.17761946271700518, 0.25779495071177155]",0.236,0.064
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,0.8,RF[msl4],"[0.19072633147206813, 0.288939574112339, 0.2261906018042535, 0.2960711951110874, 0.23911850596600093, 0.3396647088690543, 0.1835722801316125, 0.3611000480421374, 0.287502467557671, 0.24169130983292936, 0.2909749706485783, 0.2726338510740056, 0.1719066282196698, 0.36707406786078883, 0.2079740899756603, 0.33851120644419863, 0.3430915855035147, 0.2537467416407064, 0.2568757494603308, 0.42838734933054007, 0.2747475793473717, 0.2165016889819169, 0.2693684453450054, 0.33328733007058636, 0.2725036629514202, 0.3389967956790308, 0.25815135793656513, 0.35087215579863545, 0.259443393809718, 0.34256261959553014, 0.26676612881848977, 0.32356354672727616, 0.3694241483109249, 0.2318138415034479, 0.3297515190215296, 0.3129004040968262, 0.23563769398499435, 0.3093571571243388, 0.2201820422164271, 0.3234334142972061, 0.25123710011179595, 0.2994523130681133, 0.1959784882586468, 0.29669313156489263, 0.2675092561465129, 0.3149090950091745, 0.23284570021067572, 0.32584971166456644, 0.42091675761380964, 0.2078586391784332, 0.36376061697284734, 0.22671454353365597, 0.33746275887044525, 0.2782230031400955, 0.15489991669058592, 0.32604316538916994, 0.31178183452086256, 0.34664211026033215, 0.35105924870700506, 0.28709616989599246, 0.5437490944940463, 0.23626757230577303, 0.2629774208642297, 0.27045350012294095, 0.18505800191211869, 0.29194548557790245, 0.36316079647785815, 0.24651116361341496, 0.2509193432126819, 0.36059950374287464, 0.19234457951142014, 0.31325637526721994, 0.2954775464041233, 0.3455671804432862, 0.32604125798450667, 0.27731638908642064, 0.2811585249576745, 0.2680404408495063, 0.4371203109647669, 0.15298354476236783, 0.4186886997125229, 0.19628611542777585, 0.3603032979458251, 0.36468570068924944, 0.40048362627936496, 0.20062167964384206, 0.37848321862152273, 0.20364729446512317, 0.2363142152468754, 0.4519015706718696, 0.2491552401977536, 0.23846218713734643, 0.4043437464197149, 0.19222637172025625, 0.27433382128255557, 0.2037479851994838, 0.41085802816729156, 0.23614912468592467, 0.21951194807941424, 0.3063246398812141]",0.291,0.072
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,0.8,RF[msl5],"[0.2479540341184535, 0.33478210676855535, 0.27678665844125994, 0.3342024465400904, 0.315307712114258, 0.3966069027904018, 0.2230133164872106, 0.41811148215301275, 0.3385265783979085, 0.3093714575208028, 0.33703717672255745, 0.33499317492286645, 0.2216479528435883, 0.41430517864132793, 0.25427510592400665, 0.4034352157767874, 0.39598335812206426, 0.354226641073498, 0.27078156136558373, 0.4965952887524909, 0.3272600529726114, 0.2595499632940114, 0.3227535504330445, 0.36806072330002126, 0.34548226348527467, 0.39939343912478203, 0.33532060734482994, 0.42129256408891125, 0.32358788239265834, 0.3989762032442429, 0.30001239721835177, 0.3924951031780318, 0.450239312882886, 0.28227572514070615, 0.382329354213568, 0.3633727436723001, 0.2784463191406504, 0.38021448636303296, 0.2623571636282904, 0.40673053007385135, 0.3119343930673844, 0.33621168674832635, 0.25039031040116094, 0.3492990823584686, 0.3264725333262016, 0.38060828079900666, 0.2937675761059604, 0.38567966203218057, 0.503142715215179, 0.2577458025197514, 0.4317824535098257, 0.2678641758248905, 0.42338519475663555, 0.30906866598530447, 0.19058562357954711, 0.3906352859359002, 0.31496525704040595, 0.4453242898923632, 0.41479901868276126, 0.3645923281685643, 0.6275191998107491, 0.2877928597785704, 0.330441971260646, 0.3233190747193816, 0.23969962184223237, 0.3346708868017632, 0.4371251131965012, 0.3485329687358726, 0.2694967527412383, 0.43461017861337675, 0.24522949532019345, 0.37860592452608977, 0.35899577849781095, 0.3858340096934873, 0.3936555857600576, 0.34280757147538143, 0.36865827908492543, 0.3078485583116472, 0.5011223260292914, 0.19847442324224968, 0.49302094397864316, 0.21014730383996422, 0.4030435667725922, 0.42924009143804, 0.4476301900251283, 0.22675700306098304, 0.46067395268771943, 0.23136332409085514, 0.2974635367168862, 0.5412546115243535, 0.30584512061749525, 0.29215881976334945, 0.48468589717037386, 0.22015730055451563, 0.34428681130648875, 0.23477049306111428, 0.47889125290811413, 0.2571894610521179, 0.26701497426714915, 0.3535603925113769]",0.347,0.082
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,0.8,RF[mfLog2],"[0.1474840908080805, 0.17698996878787865, 0.11807344121212121, 0.17864728252525267, 0.2025631969696962, 0.2560940554545452, 0.12647192212121192, 0.2372319837373741, 0.2044920183838383, 0.14147111987654296, 0.261845806565656, 0.14941714353535343, 0.12248074797979798, 0.2376992284848485, 0.12917820030303032, 0.19868229989898983, 0.2564060062626263, 0.18887833040404078, 0.1039863195959599, 0.3308712409090906, 0.16064744151515134, 0.16539115444444422, 0.13883890696969703, 0.21423825494949464, 0.15299465696969716, 0.19557825525252476, 0.17020107161616155, 0.22809955878787785, 0.13621532878787884, 0.21225094222222166, 0.15828834373737355, 0.22919309101010063, 0.19614204494949455, 0.18081791000000016, 0.21394619929292935, 0.19252554939393937, 0.12554024070707095, 0.19620196888888847, 0.20337854282828335, 0.2571976606060608, 0.1762726368686867, 0.15765956464646502, 0.11933136242424233, 0.17455942949494918, 0.16795134565656558, 0.15210405838383814, 0.14036986494949522, 0.22679562545454562, 0.29073231111111086, 0.16633498363636326, 0.2600062485858583, 0.13010795525252566, 0.21562497696969704, 0.169660415050505, 0.10871493373737369, 0.19003763111111077, 0.13034719585858598, 0.36011851414141444, 0.21907564505050445, 0.10219109656565685, 0.5158092114141413, 0.10325888222222242, 0.21113529939393896, 0.16784696333333302, 0.12178482898989883, 0.23046569525252528, 0.23765537050505017, 0.15877452040404055, 0.13115708414141405, 0.24052105303030252, 0.1282812412121216, 0.17317353161616159, 0.2499542633333331, 0.2299057697979798, 0.1596428461616166, 0.19939018474747455, 0.1510130688888885, 0.18490609050505052, 0.2747204421212115, 0.11155264919191919, 0.33827304959596, 0.09803430808080806, 0.21536175919191916, 0.22854606292929275, 0.27462499787878836, 0.13801574878787876, 0.2307174558585858, 0.10587762050505067, 0.15085387535353545, 0.2698180287878786, 0.14224640242424216, 0.17604294505050522, 0.25985843868686853, 0.13302005818181822, 0.19769451262626228, 0.12415518767676761, 0.2814374979797974, 0.17981604393939357, 0.1222948085858584, 0.16579283727272784]",0.190,0.065
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,0.8,RF[mfAll],"[0.10104484606060556, 0.1471566459595963, 0.08381601292929265, 0.16829539959595996, 0.09608016515151477, 0.18327942525252516, 0.10842377161616147, 0.1838026143434346, 0.13334631212121173, 0.1126507278787876, 0.1565118492929288, 0.1336103948484842, 0.07783691171717184, 0.1745727554545454, 0.0925530026262629, 0.17547621383838355, 0.15566180666666687, 0.10088020494949523, 0.14506284606060688, 0.2268034419191917, 0.14191316060606027, 0.11616301010100993, 0.11898424292929329, 0.17678940222222245, 0.1272071001010104, 0.1609532940404035, 0.14938266515151524, 0.26955122202020054, 0.11497754060606055, 0.11378722737373727, 0.14473017151515147, 0.11613308505050499, 0.1958218217171721, 0.12979308373737358, 0.17647761919191957, 0.16094161333333334, 0.11268098282828308, 0.1423867149494948, 0.12674215070707098, 0.14471302515151524, 0.10416165292929284, 0.12209019676767696, 0.09684204595959577, 0.13312267919191922, 0.12170080777777753, 0.13098621343434336, 0.10780863434343457, 0.14158537131313162, 0.2595557958585857, 0.11921855757575708, 0.19992956848484877, 0.09834636606060618, 0.15262551080808082, 0.18552837161616162, 0.08933125595959582, 0.14570361626262632, 0.23742224353535366, 0.17821661464646435, 0.1564960847474742, 0.12125831353535364, 0.3966940430303027, 0.10893906545454544, 0.12153720969696948, 0.12759594040404024, 0.09229398656565639, 0.16027819454545464, 0.21089243272727304, 0.12298856121212115, 0.1419350676767678, 0.19616162555555483, 0.10029138797979814, 0.1250632892929295, 0.15290122939393935, 0.18207515060606067, 0.12131838434343442, 0.15055135232323247, 0.10317708979797992, 0.15392350121212173, 0.23568686373737305, 0.06753017525252517, 0.22794189686868735, 0.12535871313131328, 0.18294515939393918, 0.15885599000000003, 0.17072446474747532, 0.1303116528282831, 0.17024295767676753, 0.10311445292929296, 0.09463611686868686, 0.19637273353535364, 0.0946032193939393, 0.12448812373737385, 0.173338656262626, 0.11697235070707063, 0.12907262202020162, 0.10261786969696986, 0.2831465530303026, 0.17942537242424242, 0.10031343151515126, 0.16641442535353593]",0.147,0.049
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,1.0,RF,"[0.095035299494949, 0.1394993445454549, 0.07442264141414105, 0.1534640393939396, 0.11101255747474707, 0.1653230768686868, 0.09733091303030278, 0.16179094414141434, 0.12575996868686828, 0.1195731686868684, 0.1475272184848479, 0.11253466373737332, 0.07334318454545469, 0.17291193969696989, 0.0948929825252528, 0.1614773310101006, 0.1470426944444446, 0.08445101747474758, 0.10509014636363696, 0.20645292393939377, 0.12201714181818173, 0.10499556767676747, 0.10229345929292957, 0.16445177262626304, 0.12073369444444482, 0.13802913909090864, 0.13925725707070696, 0.2571534186868674, 0.11117385777777775, 0.10946256888888865, 0.13660881545454534, 0.10856598010100997, 0.18221833191919218, 0.139346256767677, 0.16682666656565678, 0.15865962444444456, 0.10087388858585875, 0.12686503909090865, 0.12437123424242459, 0.15231924404040406, 0.11075500434343424, 0.12194198565656617, 0.0835755932323231, 0.11560574959595926, 0.10965187333333291, 0.1124773246464645, 0.09844313212121224, 0.11492277757575782, 0.2570337362626261, 0.11340329606060559, 0.17309357020202032, 0.09296355676767679, 0.14740157191919165, 0.17734087929292924, 0.09345527636363644, 0.12799030929292926, 0.23135296383838388, 0.17378434656565647, 0.13751250555555503, 0.11355463060606084, 0.39440362414141406, 0.09590586888888888, 0.11242820717171685, 0.11640978898989872, 0.09052198070707076, 0.14193359545454529, 0.20892257131313158, 0.12108467464646466, 0.14883501070707067, 0.17912756686868636, 0.09274397242424244, 0.10666840494949514, 0.14726603959595952, 0.15859017101010106, 0.11505669434343463, 0.1540125284848485, 0.09524596414141426, 0.13801240929292968, 0.22102474878787826, 0.06914455252525256, 0.21735896505050578, 0.12224541040404077, 0.18818254717171695, 0.15113373848484857, 0.1546520033333341, 0.15224098303030353, 0.16548798151515148, 0.09309507939393936, 0.0847765176767676, 0.186591148888889, 0.08613175636363635, 0.13150848474747479, 0.16904292313131278, 0.10907914535353529, 0.11995567707070662, 0.10406046333333338, 0.280351418989899, 0.1826336361616163, 0.10303080636363608, 0.1613424021212127]",0.139,0.049
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,1.0,RF[200],"[0.09601655787878698, 0.12983389772727258, 0.07392466060606061, 0.15603687260101018, 0.10969271020202027, 0.16916630053030235, 0.09994052103535393, 0.16062653325757592, 0.12098884934343448, 0.11874870795454404, 0.15143360931818056, 0.10738338580808128, 0.07428753141414182, 0.16481217098484766, 0.09153945267676723, 0.15798140227272722, 0.14032764361111105, 0.089472866893939, 0.12113358313131363, 0.21280203154040295, 0.12297439328282718, 0.10285025219696946, 0.10384571492424165, 0.1620583984595969, 0.11663481512626267, 0.13912405994949423, 0.14381021371212155, 0.2601314185858574, 0.10890638237373773, 0.11297669727272767, 0.13310611739898928, 0.11976048921717122, 0.17803324540403948, 0.1409468027777773, 0.16873004106060632, 0.15635854575757566, 0.0991973677777785, 0.13466157252525235, 0.11966216224747499, 0.1506677119444445, 0.11084428578282826, 0.11691910070707141, 0.08599040116161624, 0.12094685068181728, 0.10856890598484868, 0.11500793088383782, 0.10163474641414126, 0.10985977199494862, 0.2549839793181812, 0.10741823325757613, 0.17189796070706892, 0.09219885181818144, 0.14252669482323202, 0.17552194169191793, 0.09331481517676796, 0.12647102545454572, 0.2305772058585855, 0.16745047888888775, 0.1397413542171715, 0.1155452966414138, 0.39274563770202037, 0.1000090739393938, 0.1110317925757568, 0.11793546444444399, 0.09033218515151537, 0.14514404406565634, 0.2112531284848471, 0.12235510959595955, 0.14427170749999968, 0.1729411170707052, 0.09130980146464653, 0.10966317462121246, 0.15053413909090904, 0.16260552845959572, 0.11507112085858542, 0.150385481035353, 0.09423899196969654, 0.14572453260100904, 0.22391465138888822, 0.06777730646464643, 0.20791611737373872, 0.12312337936868745, 0.19086318969696833, 0.14744537760100926, 0.14932343406565587, 0.13427619505050564, 0.16676674982323236, 0.08827795621212127, 0.089053956540404, 0.18120436863636297, 0.0872355030555549, 0.11872025878787892, 0.17054847285353383, 0.10516700611111117, 0.12873754969696827, 0.10265773593434316, 0.26887293553030334, 0.1765584067929288, 0.1004814648737365, 0.1543078375252518]",0.138,0.048
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,1.0,RF[500],"[0.09375175404444466, 0.13678666665050562, 0.07507699575757702, 0.15532805307070857, 0.11135219080000047, 0.1641065424363647, 0.103139970311114, 0.1554971231757599, 0.1269355769090934, 0.11142506749090866, 0.14334151381818114, 0.10522484072727577, 0.07538202787474826, 0.16392615744646488, 0.09201691782222278, 0.15299243705454788, 0.14230403082424306, 0.09047854301818259, 0.11372000588686762, 0.20371163564040307, 0.12175909715959687, 0.10392823186262637, 0.10523274489293005, 0.16292561773737396, 0.11290466945050456, 0.13780465610505055, 0.14335047425454633, 0.24522508700202014, 0.10815660446060986, 0.1156596901858597, 0.1327784860686875, 0.11440351578990109, 0.1822312549899024, 0.1407920295838391, 0.16318965475555525, 0.15467652208484792, 0.09650180313131398, 0.13944133832727326, 0.12145790536969815, 0.14490140231111295, 0.10865439223030322, 0.11939303589091037, 0.08287166132929201, 0.11919679287272959, 0.1093693976484861, 0.11522153617373733, 0.09881172557171665, 0.11010893677980003, 0.253034910646463, 0.10785007275959864, 0.17100586303030238, 0.0928126490828287, 0.14497884325656601, 0.17462136498182124, 0.09019943293737447, 0.12397931541010455, 0.23429409859798103, 0.15110049683636267, 0.13830351720000283, 0.11388152611717056, 0.3848383913454553, 0.10826768724444463, 0.10856060276363683, 0.11803178457777892, 0.08834120364444471, 0.14380409522020446, 0.22536118139394096, 0.12476268094949665, 0.14455078916767639, 0.16444216164444572, 0.08789012273535464, 0.11100130077979964, 0.15293541101010308, 0.1579876179070734, 0.11807956466666802, 0.14572191216161542, 0.09785527456161539, 0.14743048393939445, 0.2287964612242408, 0.06591943640403967, 0.21319863557576063, 0.12751598012929605, 0.18937971626666428, 0.14280008402424443, 0.15041794330101, 0.13834790100605843, 0.16986183284444306, 0.09104178655353645, 0.08791114643636357, 0.1815770112646471, 0.08535676727676787, 0.1149381915393951, 0.16767203010504997, 0.10358074643232312, 0.13158284538181828, 0.09893189949090846, 0.26950408383434454, 0.17176298726868824, 0.10270857576565728, 0.14893495606060594]",0.137,0.047
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,1.0,RF[md10],"[0.09503529949494897, 0.13949934454545496, 0.07442264141414105, 0.15346403939393957, 0.11102253181818143, 0.16532307686868675, 0.09733091303030272, 0.16179094414141412, 0.12575996868686817, 0.11902810838383815, 0.14752721848484787, 0.11253466373737336, 0.07334318454545462, 0.17321467050505074, 0.09489298252525283, 0.16147733101010062, 0.1470426944444446, 0.08445101747474763, 0.105090146363637, 0.20645292393939366, 0.12201714181818162, 0.1049955676767675, 0.10229345929292957, 0.16418271020202058, 0.12073369444444483, 0.1380291390909086, 0.13925725707070694, 0.25715341868686736, 0.11117385777777776, 0.10948683837171701, 0.13660881545454534, 0.10856598010100994, 0.18221833191919223, 0.13935870640852996, 0.16682666656565678, 0.15865962444444456, 0.10087388858585879, 0.12686503909090863, 0.12403893414141455, 0.15231924404040403, 0.11075500434343426, 0.12194198565656617, 0.0835755932323231, 0.11560574959595923, 0.10965187333333283, 0.11213262444444427, 0.09844313212121221, 0.11492277757575785, 0.25703373626262604, 0.11340329606060558, 0.17309357020202026, 0.09296355676767676, 0.14740157191919173, 0.17734087929292927, 0.09345527636363644, 0.1279903092929293, 0.2313276202020203, 0.17378386252525246, 0.13751250555555494, 0.11355463060606084, 0.39440362414141383, 0.09590586888888887, 0.11242820717171692, 0.11640978898989868, 0.09057345151515162, 0.14193359545454526, 0.20892257131313147, 0.12108467464646466, 0.14883501070707075, 0.17912756686868636, 0.09274397242424245, 0.10666840494949514, 0.14719326030303015, 0.1585901710101011, 0.11505669434343475, 0.15416551282828284, 0.0952459641414143, 0.1380124092929297, 0.2210247487878784, 0.06914455252525255, 0.21735896505050578, 0.12224541040404073, 0.18818254717171704, 0.1511337384848485, 0.15465200333333404, 0.15214476717171765, 0.16548798151515157, 0.09285701505050502, 0.08477651767676764, 0.18659114888888886, 0.0861317563636364, 0.1315084847474749, 0.16904292313131283, 0.10907914535353523, 0.11995567707070663, 0.10406046333333338, 0.2803437163636362, 0.18263363616161638, 0.10303080636363605, 0.16134240212121267]",0.139,0.049
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,1.0,RF[md15],"[0.09503529949494903, 0.13949934454545496, 0.0744226414141411, 0.15346403939393966, 0.11101255747474707, 0.1653230768686868, 0.09733091303030277, 0.16179094414141423, 0.12575996868686828, 0.11957316868686838, 0.1475272184848479, 0.11253466373737335, 0.07334318454545466, 0.17291193969696989, 0.09489298252525287, 0.16147733101010064, 0.14704269444444482, 0.08445101747474756, 0.10509014636363694, 0.2064529239393937, 0.1220171418181817, 0.10499556767676752, 0.10229345929292952, 0.16445177262626304, 0.12073369444444482, 0.13802913909090866, 0.13925725707070696, 0.25715341868686736, 0.1111738577777778, 0.10946256888888867, 0.13660881545454534, 0.10856598010100993, 0.1822183319191921, 0.13934625676767695, 0.16682666656565684, 0.15865962444444454, 0.10087388858585872, 0.12686503909090865, 0.12437123424242465, 0.15231924404040417, 0.11075500434343426, 0.12194198565656614, 0.08357559323232315, 0.11560574959595928, 0.10965187333333287, 0.11247732464646445, 0.09844313212121224, 0.1149227775757578, 0.25703373626262616, 0.11340329606060555, 0.17309357020202026, 0.09296355676767677, 0.14740157191919165, 0.17734087929292922, 0.09345527636363636, 0.12799030929292932, 0.23135296383838386, 0.17378434656565642, 0.13751250555555497, 0.1135546306060608, 0.3944036241414138, 0.0959058688888889, 0.11242820717171685, 0.11640978898989872, 0.09052198070707082, 0.14193359545454529, 0.20892257131313144, 0.12108467464646472, 0.14883501070707075, 0.17912756686868633, 0.0927439724242425, 0.10666840494949519, 0.14726603959595957, 0.15859017101010103, 0.11505669434343463, 0.1540125284848485, 0.09524596414141437, 0.13801240929292968, 0.2210247487878784, 0.06914455252525256, 0.2173589650505059, 0.12224541040404074, 0.18818254717171704, 0.15113373848484857, 0.1546520033333341, 0.15224098303030345, 0.1654879815151516, 0.09309507939393936, 0.08477651767676762, 0.18659114888888895, 0.08613175636363643, 0.13150848474747479, 0.1690429231313128, 0.1090791453535352, 0.11995567707070662, 0.10406046333333338, 0.2803514189898988, 0.18263363616161635, 0.10303080636363607, 0.16134240212121267]",0.139,0.049
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,1.0,RF[md20],"[0.09503529949494897, 0.13949934454545493, 0.07442264141414107, 0.1534640393939396, 0.11101255747474706, 0.1653230768686868, 0.09733091303030277, 0.16179094414141426, 0.12575996868686826, 0.1195731686868684, 0.1475272184848479, 0.1125346637373733, 0.07334318454545463, 0.1729119396969698, 0.0948929825252529, 0.16147733101010062, 0.14704269444444465, 0.08445101747474762, 0.105090146363637, 0.20645292393939377, 0.12201714181818174, 0.10499556767676746, 0.10229345929292957, 0.164451772626263, 0.12073369444444478, 0.1380291390909086, 0.13925725707070702, 0.2571534186868674, 0.1111738577777777, 0.1094625688888887, 0.13660881545454534, 0.10856598010100998, 0.18221833191919223, 0.1393462567676771, 0.1668266665656568, 0.15865962444444456, 0.1008738885858588, 0.12686503909090865, 0.12437123424242462, 0.15231924404040412, 0.11075500434343424, 0.12194198565656612, 0.08357559323232314, 0.11560574959595922, 0.10965187333333286, 0.11247732464646447, 0.09844313212121228, 0.11492277757575782, 0.25703373626262604, 0.11340329606060558, 0.17309357020202026, 0.0929635567676768, 0.14740157191919162, 0.1773408792929291, 0.09345527636363642, 0.12799030929292923, 0.23135296383838397, 0.17378434656565633, 0.13751250555555497, 0.11355463060606077, 0.3944036241414142, 0.09590586888888888, 0.1124282071717169, 0.11640978898989872, 0.0905219807070708, 0.1419335954545452, 0.20892257131313152, 0.12108467464646472, 0.1488350107070707, 0.17912756686868636, 0.09274397242424248, 0.10666840494949513, 0.14726603959595952, 0.15859017101010117, 0.11505669434343464, 0.15401252848484842, 0.09524596414141433, 0.1380124092929297, 0.22102474878787828, 0.06914455252525256, 0.21735896505050584, 0.12224541040404067, 0.18818254717171704, 0.15113373848484857, 0.15465200333333415, 0.15224098303030348, 0.16548798151515165, 0.09309507939393939, 0.08477651767676762, 0.1865911488888889, 0.08613175636363637, 0.1315084847474748, 0.16904292313131283, 0.10907914535353522, 0.11995567707070662, 0.10406046333333342, 0.28035141898989874, 0.18263363616161643, 0.10303080636363614, 0.16134240212121267]",0.139,0.049
./preprocessed_data_mis_not_standarized\screen_time_preprocessed.csv,1.0,RF[md25],"[0.09503529949494903, 0.13949934454545493, 0.07442264141414107, 0.15346403939393957, 0.11101255747474702, 0.1653230768686868, 0.09733091303030278, 0.16179094414141437, 0.12575996868686828, 0.11957316868686844, 0.1475272184848479, 0.11253466373737332, 0.07334318454545466, 0.17291193969696972, 0.09489298252525287, 0.16147733101010064, 0.14704269444444465, 0.08445101747474762, 0.10509014636363695, 0.20645292393939374, 0.1220171418181817, 0.1049955676767675, 0.10229345929292952, 0.1644517726262629, 0.12073369444444484, 0.1380291390909085, 0.13925725707070696, 0.25715341868686714, 0.11117385777777776, 0.10946256888888868, 0.1366088154545453, 0.10856598010101004, 0.1822183319191922, 0.13934625676767695, 0.1668266665656568, 0.15865962444444456, 0.10087388858585879, 0.1268650390909087, 0.12437123424242459, 0.15231924404040414, 0.11075500434343429, 0.12194198565656612, 0.08357559323232312, 0.11560574959595926, 0.10965187333333283, 0.11247732464646445, 0.09844313212121222, 0.11492277757575785, 0.25703373626262616, 0.11340329606060554, 0.17309357020202018, 0.09296355676767679, 0.14740157191919165, 0.17734087929292922, 0.09345527636363642, 0.12799030929292926, 0.23135296383838388, 0.17378434656565647, 0.13751250555555503, 0.11355463060606086, 0.394403624141414, 0.09590586888888887, 0.11242820717171687, 0.1164097889898987, 0.09052198070707082, 0.1419335954545453, 0.2089225713131314, 0.1210846746464647, 0.1488350107070707, 0.17912756686868633, 0.09274397242424248, 0.10666840494949517, 0.14726603959595952, 0.15859017101010112, 0.1150566943434347, 0.15401252848484845, 0.0952459641414143, 0.13801240929292968, 0.22102474878787834, 0.06914455252525255, 0.2173589650505057, 0.12224541040404073, 0.18818254717171704, 0.15113373848484857, 0.15465200333333404, 0.15224098303030353, 0.1654879815151516, 0.09309507939393936, 0.08477651767676758, 0.18659114888888892, 0.08613175636363637, 0.13150848474747498, 0.1690429231313129, 0.1090791453535352, 0.11995567707070658, 0.10406046333333334, 0.28035141898989885, 0.18263363616161632, 0.10303080636363601, 0.16134240212121273]",0.139,0.049
