dataset,bootstrap_rate,rf,cv_mse_scores,mean_mse,std_mse
../test_data\airfoil_self_noise_processed.csv,0.2,RF[100],"[7.837357506223019, 9.864489566889631, 8.53009989616768, 9.461921447614534, 9.529260301506033, 9.432699541651635, 9.31525964768736, 9.172642273241998, 8.466145638674396, 9.31022899302464, 8.249344327017583, 9.57415875511652, 9.239867548241111, 9.035484134299624, 8.928883660807067, 8.542208913107466, 8.747339066430218, 10.11571843693024, 9.908717469046953, 8.761186810774202, 8.89627276082581, 9.166270542670604, 9.917586448640686, 7.451160205686288, 8.866172607872459, 8.988249352227998, 8.548500075061174, 9.030844158017047, 9.161295580697999, 8.72393325863464, 8.711504461998002, 8.920361194806958, 8.210712396835106, 9.724499711209324, 8.93964644830241, 8.7715387768843, 8.931477527722075, 8.768978149887383, 8.761269508990152, 9.174138318215185, 7.875341283251349, 9.827716402253822, 9.434256499034037, 9.200356686947684, 7.95803573349923, 10.01206918035619, 8.2408977098003, 9.244524568483376, 8.562484161252266, 8.952683872788818, 9.57732190600881, 8.918363616361937, 9.050622713711613, 8.798114572081886, 8.838139012910391, 9.961165380500168, 8.821873601085668, 9.483102137124076, 8.854602425834601, 7.8734958518609615, 9.300090132605748, 8.19469477244261, 9.260973763056148, 8.554184371296934, 9.366431976454141, 8.919195393577116, 9.099881277002815, 8.750296134129451, 8.80654501289324, 8.152006914588267, 8.468153276657343, 9.774826138171768, 8.227237830018105, 9.104624264439385, 9.251584420182054, 8.74322365237526, 10.436813598399468, 7.917197982702445, 8.956273492968762, 8.915930441093222, 9.052504367974473, 8.582897146110987, 9.036110088806934, 8.814188261466075, 10.181807648295067, 8.561637888641947, 9.0316540418483, 9.662698188299634, 9.460199836744817, 9.521687651323315, 8.976739407406406, 8.439406028303862, 8.981079150403582, 7.82331620303212, 8.67250021001115, 8.405300817658757, 7.761114204955487, 10.500262384724655, 8.038018966694436, 8.933051100600151, 7.629296829458257, 9.053793726017444, 8.672787215876632, 10.004541736342135, 8.481098779699499, 8.146456939153785, 9.052790876347911, 8.206191155226373, 8.918617756487501, 9.447058498384324, 9.508078170967037, 9.111855227747547, 9.927964268980494, 8.865271423960726, 8.71881788900465, 8.805905151598276, 9.536391397833157, 8.516983346351399, 8.759851180078762, 8.480279245969767, 9.027565400294446, 8.975801457428888, 9.3633862973553, 8.817794116472854, 8.88632905244138, 9.403251098480698, 8.052331134289911, 9.576712138259118, 9.377379592486598, 8.439027048849812, 9.047612530578737, 8.762316348975931, 7.779451214405713, 9.57130812180763, 10.513368314982966, 7.460934109145962, 8.819485953819283, 7.768005738203861, 10.040915583285642, 8.004775976389642, 9.582380966261999, 7.884822171845051, 8.84185524524816, 9.176288327549672, 9.286222170449626, 8.807951421170745, 9.247910981866237, 8.112451304950612, 9.886582507149484, 8.880124565053396, 9.488725664893872, 8.290044156866179, 8.086478401252368, 10.420250618532528, 8.157862482115705, 9.815869763646747, 8.94888378080732, 9.102026272940247, 9.572512896751586, 9.717249769274455, 9.046476353454649, 8.62191340613534, 8.48451014537939, 9.139317011464748, 8.898686050025512, 9.044740112213992, 8.04188064944029, 9.475394484981143, 9.113902079729797, 9.148286069506828, 9.162259266944817, 8.644562833235538, 9.976114342745733, 7.789067719764597, 8.286647895752662, 9.348346400604417, 9.765352433353074, 8.32754490662175, 9.886564716610245, 8.762515401262453, 9.310446413775967, 8.112999665730777, 9.750853538775923, 8.458692272957784, 8.780437571537131, 9.057235347992815, 9.128311815967304, 9.677562896535346, 8.872874150396427, 9.383762274880969, 9.300551205405192, 8.28112728558593, 9.233549123152551, 8.47247859913984, 8.920598615468382, 9.106977777222403, 9.13594149306329, 8.902288950298157, 8.24857611147235, 8.67653878823342, 9.543809382236065, 9.598435333357028, 8.978689710095631, 9.008763854696697, 8.78313684566037, 9.333822608401073, 8.332500628947766, 9.65102070218748, 9.26093346261554, 8.595284584291665, 8.286535604557216, 9.241271352638876, 9.633676775985691, 7.402123457404678, 9.297139164298938, 9.391123072340108, 9.328625423050307, 9.78523704985765, 8.22051278587861, 9.453939285824257, 9.257234109623283, 9.219949858212654, 9.309756516080867, 8.116935780374833, 9.425067776418743, 8.388101606987764, 9.575915629165848, 8.126187097847952, 8.43268389035215, 9.274419044794389, 10.091305532645508, 8.271906894364161, 8.372518443115043, 8.454987104804955, 8.531989619912503, 9.580486064027452, 9.903437477266358, 7.538632862492696, 9.567927929565734, 8.839465322996697, 9.346073566806396, 9.399442422195353, 9.457487561007586, 8.284084284557666, 8.811358692582715, 9.702028470927853, 9.181732454202399, 10.775550930863476, 9.446653273533093, 8.128110231162044, 9.158214926750253, 8.125491773618101, 9.36272880573112, 8.93131893956485, 7.779506522930309, 10.299302897748639, 9.1292320989302, 8.265182395057693, 9.809619528043907, 9.510521249424643, 8.602994993345892, 9.290416193099585, 7.95351731685359, 9.87490327913465, 9.189901681254403, 8.442518664363533, 9.005519315444138, 8.840927334916907, 8.2287081119306, 9.794866333516124, 7.8797187145606715, 10.16669888497843, 8.710961572038306, 9.390756519037165, 8.563272556635651, 8.757274634969248, 9.003396836433101, 8.728757576369802, 10.314410116288725, 7.961643893040499, 8.478941601035654, 10.850480123153945, 8.07719166105683, 9.50453833522545, 8.69838892036077, 9.919630681257022, 9.974805804387236, 8.432020870466584, 8.72376059899477, 9.107905122780979, 9.784590263530085, 8.792960394294552, 9.320871990866983, 8.467187160478874, 8.612469650419717, 8.083136690179103, 9.055687036997853, 9.751072641467143, 9.460264190822492, 8.568013837720384, 9.57145115812224, 7.79074030049921, 8.53430430575944, 10.009348322421053, 9.179221909430838, 9.320180735205337, 10.03310824118818, 7.903418052878687, 8.689975457351085, 8.338198751907072, 8.389690284785374, 9.639956066678176, 10.214906737242062, 8.073972417557124, 9.572495904618087, 9.099180528893742, 8.728179267394134, 9.419556710938865, 8.891536012123922, 9.125370770104936, 9.332154997726454, 7.995284014727452, 8.239596967446678, 9.515246046395752, 9.492923861820215, 8.319217472131845, 8.649738674491912, 9.527988168751925, 8.499075432894301, 8.477963046280026, 8.718064446543368, 9.452707034844355, 9.438170286936836, 8.494104153031177, 9.395758289939888, 9.287046935726389, 8.648819098658135, 9.537742731710678, 10.080109513409862, 8.961796288996931, 8.734524780749068, 8.992500156802953, 9.516469990226076, 8.24420791958018, 8.75719438793205, 9.544085498709194, 9.396760889392699, 9.363402532029959, 7.846221069770228, 10.134147934556879, 10.695450057180194, 7.70036826440682, 9.119322813386871, 9.669532467292692, 9.16666130580464, 8.838323396722775, 8.51138735900411, 8.968340294482985, 10.299783080144948, 8.632863832170868, 8.713909275228849, 10.566496625156603, 9.124487964155868, 8.963113479618379, 10.211268291542442, 8.573193311040525, 8.235638311911977, 9.878402483283914, 8.629199862847996, 9.18422464856952, 8.344481698605994, 9.968490381109579, 8.628620478078098, 9.086471510884419, 9.513744958392685, 8.748510257335699, 8.046716395044301, 10.214918656920911, 9.757418323143241, 8.612462847255893, 9.654800520793865, 8.580785184894802, 9.213356143855588, 8.335865180223312, 9.19673949789458, 9.28017388854512, 8.846614487987239, 9.624303091423991, 8.347277462061305, 9.31170288014104, 9.570485516946668, 8.989586093345721, 9.224598128291099, 9.015932396352447, 8.050764027787517, 8.890842507987243, 9.184482863595226, 7.763273335453389, 8.017714995096963, 9.27102229002809]",8.993,0.646
../test_data\airfoil_self_noise_processed.csv,0.2,RF[200],"[8.006962998464891, 9.657072177527747, 8.462353533046558, 9.571703337942896, 9.608999924314476, 9.529772103513388, 9.092596632306844, 8.869314658062024, 8.006724153084777, 9.23089668848134, 8.388261380146227, 9.484461347292438, 9.158504884765444, 8.62542960924214, 8.914272052809752, 8.292276222762204, 8.919635233132338, 9.970472774453011, 9.672044943936879, 8.632480057383232, 8.919690370522902, 9.18204311809119, 9.910863110815455, 7.597438690452521, 8.53657478360934, 9.098027133180983, 8.423673909670343, 8.93581616208071, 9.119154375463896, 8.808844446973335, 8.69237930358886, 9.095763411426963, 8.220020215828512, 9.98894454839563, 9.086358353175921, 8.671389195503505, 8.801946222580787, 8.732746357094065, 8.615645921292874, 9.286778014226288, 7.731256768194579, 9.938976267509954, 9.381315029214251, 8.866841671339591, 7.857715879298817, 9.950297758873404, 8.319600274868687, 8.902103297521762, 8.469852482297314, 8.892687686004393, 9.278934514703154, 8.948115678258654, 8.971319881576218, 8.748432626135553, 8.804276480159128, 10.007498123226299, 8.597193012498266, 9.42081320170823, 8.799877104909779, 7.954303951664963, 9.064700111340771, 8.334974109581939, 9.092233166147103, 8.380564007232781, 9.110555266543052, 8.754189916122986, 9.235354360687337, 8.857914142999405, 8.988471105922367, 8.006179366132486, 8.359397189258612, 9.642106967532346, 8.038444565864229, 9.022191902380094, 9.243560660249353, 8.476534639391328, 10.172996162958249, 7.6727369757788235, 8.884869256519135, 8.840044835043402, 8.988541208228428, 8.542325947681755, 8.700253773471989, 8.791341480345595, 9.978142688030394, 8.27125594399489, 9.096106385955482, 9.56333981184319, 9.155966640370172, 9.671668389173874, 8.817000485656239, 8.318287231306714, 9.206617467072052, 7.886659868533251, 8.844380969489553, 8.73319985566765, 7.856084003193618, 10.292362881794759, 8.173186808400928, 8.933320156199049, 7.87115139477689, 8.95610978419507, 8.30752559465483, 9.635007304687441, 8.526498918659698, 8.284839612922667, 9.011327056873228, 8.330970313471335, 8.656253534224037, 9.401223871102188, 9.643684330912922, 8.872477760669808, 9.777237174156658, 8.871017297056182, 8.672026943035368, 8.825483615126618, 9.1728494639982, 8.545424658569134, 8.674866723358148, 8.401985187673244, 9.125787199256152, 8.966194250193627, 9.252643844973559, 8.666033135189105, 8.602094007280689, 9.139156070397778, 8.142518449071952, 9.773482572221178, 9.21249247877041, 8.398781126726085, 8.959156904234629, 8.612348304646392, 7.673931590994082, 9.519105157880057, 10.405761708930394, 7.370368378346373, 8.899919741728192, 7.939377660257702, 9.869356791638065, 8.003521103339185, 9.862842171206498, 7.972381134889726, 8.978396223908808, 9.079693576041366, 9.01394826270954, 8.725199314830471, 9.305068269913706, 8.09732692522392, 9.656085146493158, 8.863476523626224, 9.282204407338368, 8.40137867662482, 7.762696240051932, 10.429948265823763, 7.927021047899761, 9.785304185952679, 8.886854585996481, 8.880851188506291, 9.582093714179186, 9.380956161819933, 9.033025199047007, 8.497354861411594, 8.475251694426381, 9.000254850116002, 8.691635062994918, 8.941830118418524, 8.017463870088546, 9.126382280480192, 8.981706172499404, 9.265653720493365, 9.471664299842741, 8.672254726613122, 9.86002016066282, 7.6229901343841515, 8.330424988082262, 9.192911523475896, 9.76622263961853, 8.237818311053585, 9.809536929852705, 8.712617863395685, 9.150731645387534, 8.132258840354588, 9.526183817052168, 8.42206317807012, 8.757430617203413, 8.81226508607983, 8.896078067902303, 9.691268123498274, 8.90031198863859, 9.226080772099204, 9.278762175501695, 8.212517559297828, 9.220482046286564, 8.237829699214169, 8.779359168614732, 8.90914687410578, 9.120031395444098, 8.714053331487804, 8.22973353260183, 8.386084149074758, 9.412712778332155, 9.566024831850983, 8.823110003373403, 9.20169819759694, 8.964856424010833, 9.179416669952843, 8.130018886543207, 9.458765769106487, 9.196086417855977, 8.54355335723919, 8.261643607748612, 9.042909886165802, 9.606170655117483, 7.355783491677345, 9.086519340574, 9.361930920730522, 9.25108941496847, 9.801904031778346, 8.193073239330019, 9.506884945950562, 9.165677097952988, 9.090215894471022, 9.224792188932673, 8.136942280319573, 9.308970125029967, 8.141918584423163, 9.628835278506026, 8.169738127833604, 8.243718754880213, 9.295975245114313, 9.77706700952709, 8.244029541975811, 8.456187030037187, 8.448378404180309, 8.518461606612785, 9.566463947939459, 9.758546629176424, 7.674081739769365, 9.328198271643444, 8.751500805455152, 9.089607636038236, 9.322079847399197, 9.317808395654303, 8.130620880300198, 8.739209888323847, 9.49863175550449, 9.040342182218911, 10.493096431652079, 9.23000416863711, 8.127816069898367, 9.070533956579746, 8.349335322596152, 9.350017303405354, 8.829018614221745, 7.589455978806051, 10.288980437774198, 9.148163713129073, 8.112728881333334, 9.775704455657, 9.556537329364243, 8.385793963061936, 9.267613775279424, 7.880253575520308, 9.920546733025537, 9.032756634316069, 8.494545754012627, 8.771970125057944, 8.630918633248292, 8.076229314710364, 9.615078741703886, 7.535082859987713, 10.104814668265991, 8.547319635458368, 9.139567388027622, 8.633105780852102, 8.73488505973476, 8.764789687906491, 8.549131588880142, 9.756244684126603, 7.774819290638667, 8.44488856805017, 10.682195320602874, 8.172572898563953, 9.52086925027682, 8.734437061595594, 10.181419972362795, 9.67183087832617, 8.288152956820767, 8.430716993344115, 9.052275415036462, 9.652207415910967, 8.767328189728971, 9.08356604630001, 8.5416405651001, 8.663440204661978, 8.063748346839416, 8.870451653579734, 9.590850077257956, 9.387677739374556, 8.656375276917819, 9.53450948254061, 7.813761312253265, 8.356926871178457, 10.072629057089527, 9.224946541474539, 9.173427650174062, 10.040513597610564, 7.795371936030061, 8.85220913560811, 8.242581256647538, 8.379833412553143, 9.704614417231483, 9.85079524517417, 7.900604587586797, 9.313595951092644, 9.088273299237702, 8.669501526796454, 9.748502376671684, 8.900200310642095, 9.109578874722313, 9.264646559149424, 7.965791203604031, 8.272221140647495, 9.52778455088983, 9.23997040287787, 8.146168536716528, 8.2511905981293, 9.53370053302957, 8.301331724011225, 8.544356041289166, 8.638497222671605, 9.639200454468533, 9.206117888197973, 8.59275186454554, 9.271027289209538, 8.98893219799171, 8.613616787870354, 9.587033012581744, 10.054816943166418, 8.748201434427015, 8.587454327603673, 8.956678761270911, 9.547384270720633, 8.133150122690585, 8.320166838906795, 9.163500663555613, 9.273293522108323, 9.052675868934541, 7.940469695002862, 10.00751010091229, 10.50837329234364, 7.654320891934047, 9.047746402951985, 9.676610662945643, 9.247592526443041, 8.640061068674013, 8.400530181714336, 9.116449233586861, 10.22435599577792, 8.694939178459316, 8.405305687320887, 10.337689903639676, 8.863456264143547, 9.046739450978793, 9.8112013334146, 8.556970936595144, 7.919329186375964, 9.664466815211174, 8.44251011488508, 8.88255117920754, 8.498148563275404, 9.56891604963647, 8.376413261902002, 8.836505657615195, 9.4590919813549, 8.76905329686445, 8.177119590142109, 9.755517709533358, 9.719963112586994, 8.448450419204395, 9.403215251191654, 8.32707426109409, 9.131629691641661, 8.279214590092982, 9.13976314597789, 9.452036721054343, 8.670256230029487, 9.525994072033239, 8.32250106227126, 9.364063393866163, 9.273957765136707, 8.858120739566216, 9.193163476742653, 8.748898438559522, 8.011620293501757, 8.93934496538382, 9.195690834989975, 7.847068259769245, 7.844438253768941, 9.292228052281422]",8.914,0.63
../test_data\airfoil_self_noise_processed.csv,0.2,RF[500],"[8.052757312567785, 9.556259318523454, 8.538793925869628, 9.37401038874482, 9.754075185780977, 9.571849088031012, 8.87868067281841, 8.736499675292919, 7.862969528863179, 9.231585359819004, 8.155098744496987, 9.51140706654699, 9.067250266789214, 8.543119653814161, 8.941075344263878, 8.124120329229308, 8.777679175220516, 9.846204933725003, 9.38808131950162, 8.667740744083558, 8.669047638484988, 9.19824425792341, 10.019178638218081, 7.796759370430184, 8.500208946436898, 9.062923514972464, 8.383835506231396, 8.819765424572347, 9.153269745586956, 8.848848317461576, 8.8094700814283, 9.104889139581662, 8.260027524228612, 9.872975664095542, 8.964799454311358, 8.519350893711715, 8.879114627240758, 8.674378107704731, 8.639821974990287, 8.935490062023666, 7.794336679031802, 9.792955300369117, 9.26490025345467, 8.770896324520875, 7.9972132583007935, 9.94205878284243, 8.398213638280428, 8.608473067736165, 8.512510895805034, 8.86641310072038, 9.251727358080002, 8.75936790229682, 8.862941468446303, 8.337231943297766, 8.704569755875664, 9.940957137647816, 8.499504409970353, 9.20507539302088, 8.704990906968147, 7.80546359466362, 8.945339377796996, 8.211854468113206, 9.045467328431549, 8.337843842531665, 9.02083980154107, 8.961968199309931, 9.021830825232723, 8.748656011830532, 8.97951762113876, 8.122434050117183, 8.255251105961005, 9.38663378584852, 8.081451030735504, 9.021182287394232, 9.1938663023481, 8.158591475813152, 10.042482353874139, 7.531853629427882, 8.714265550073717, 8.678545629963883, 9.030176504670163, 8.633665655833127, 8.548246151260082, 8.673743177510856, 9.861995455122068, 8.17177504060608, 8.933177920471302, 9.27614159776827, 9.292885838329711, 9.578347577167252, 8.748629630767647, 8.253777216355957, 9.031517121672378, 7.720101190812737, 8.878858327268512, 8.563893548063467, 7.809747209940369, 10.251031774726423, 8.145948287517557, 8.988510803387744, 7.801053854623064, 9.014553173016365, 8.361406923775341, 9.808324693045295, 8.478355219226968, 8.143624540656454, 8.966050572627378, 8.252376113337855, 8.645887330493176, 9.424405717448412, 9.667624132302635, 8.823817038249924, 9.56150298915568, 8.77730315334625, 8.774287459595389, 8.804289569299739, 9.237344876530749, 8.47153822760088, 8.63708201685022, 8.38772345015013, 9.027797587827575, 9.117924131801777, 9.109869307083379, 8.5002206552908, 8.46520726734692, 8.931609681628846, 8.054307146896312, 9.64589308381111, 9.257951014539982, 8.368445533257786, 8.872351558092692, 8.56623710040498, 7.582405761786014, 9.487354660097676, 10.191278826959355, 7.3869780359090775, 8.821392864437763, 7.934472703904941, 9.667440674288143, 7.982441127002016, 9.690900950534875, 7.979035303053028, 8.97449399255701, 8.890370838483078, 9.066882346858419, 8.565209365356159, 9.074902230702603, 8.04468685439027, 9.57032912003215, 8.741129446586713, 9.280895578839077, 8.3464929830129, 7.464447190167593, 10.385497970052056, 8.040185287448057, 9.700481356230991, 8.819998140000669, 9.00884104547482, 9.572565557203315, 9.174963325158725, 8.849104127768825, 8.347228332109863, 8.384514247732172, 9.156558720073047, 8.554542598526833, 8.86279925220956, 7.904596191841615, 9.095559619352652, 8.943578557748657, 9.154702567596365, 9.50751514411921, 8.724110337753938, 9.830257820834456, 7.572737270381233, 8.27372376307537, 9.333614122173389, 9.728979877873664, 8.141960006776477, 9.743885206815971, 8.502693454196232, 9.055464222121934, 8.111234375531833, 9.529358186783696, 8.247037342068788, 8.816539089852867, 8.862226995413835, 8.929391903576136, 9.47977160284316, 8.774264725568255, 8.98270975152813, 9.259806172832576, 8.108977549009044, 9.150751925528544, 8.200024674244231, 8.768338470275104, 8.782630715599673, 9.08736841873272, 8.522663753932601, 8.396469969679858, 8.64111368027993, 9.323344895576232, 9.19917846578618, 8.537453868788493, 9.098411250591942, 8.940616181465487, 9.206283834222134, 8.332337367342964, 9.515528344360135, 9.104754764021676, 8.64797193589911, 8.152821575160543, 8.996247555522535, 9.750190943692752, 7.5480713012470435, 8.998042417323024, 9.355065788660603, 9.027151466027863, 9.660826988969596, 8.144816555121253, 9.345815433639588, 9.029853404552226, 9.092779846559928, 9.13356246863362, 8.005746005492878, 9.574613467996448, 8.078650959924826, 9.447501577486303, 8.093654930837689, 8.117251193857982, 9.271185122145448, 10.188000055559465, 8.056743690862254, 8.541505859219392, 8.439944028290832, 8.413866332021545, 9.532370097413237, 9.686577532059927, 7.737616959715434, 9.445415916931122, 8.656479444512492, 9.037569319421545, 9.22646231143809, 8.872526594955783, 8.216901822435338, 8.614938760441463, 9.56835024954959, 8.987011467704564, 10.300260882904743, 9.04648804494406, 8.089153580172582, 8.945464599817832, 8.271459970095236, 9.331814755293983, 8.540081947305787, 7.493794897152659, 10.365337974768785, 9.168899152077024, 8.221406878524329, 9.565140473982883, 9.547804870540924, 8.291106960266431, 9.0929958922221, 7.840508619225655, 10.024163768039767, 8.830517067183475, 8.650608515932731, 8.71924032838561, 8.480128343279853, 8.256040804174663, 9.495638066032237, 7.601342888587062, 10.078074364810625, 8.474425747222794, 9.08536293872319, 8.430484642845625, 8.908819687808476, 8.796662789301333, 8.52265392694493, 9.507552215593703, 7.746570366291567, 8.440891629867409, 10.573604066097673, 8.133326180237576, 9.60914492041831, 8.743341115718865, 9.931568498485836, 9.463173705452494, 8.238307484529585, 8.346340889818084, 8.88636850347134, 9.321354806293902, 8.872115762804729, 9.109506583467034, 8.555325530255162, 8.688116138346007, 8.01506847407924, 8.85280106627807, 9.362405828219192, 9.048939524438216, 8.479031864493855, 9.455825341949614, 7.890965648918157, 8.373598809852806, 9.863304238752184, 9.02632812663185, 9.036300744360076, 10.052192759219821, 7.825349942241367, 8.815643918026021, 8.291135948434096, 8.313451304744632, 9.463757175220772, 9.86858717952712, 7.88757060455525, 9.207060375111718, 9.280039815427118, 8.58949789403008, 9.768448844502148, 8.940615543487805, 9.128512099311534, 9.182287859622058, 8.117509789031361, 8.206653618889504, 9.448092731481907, 9.220171612024417, 8.041876091161804, 8.203116593417393, 9.480271562436567, 8.387738522919749, 8.531953663384728, 8.523582799585723, 9.635740105876982, 9.148251827172533, 8.416672618659005, 9.367526740010348, 8.996390865345983, 8.631657752589481, 9.436031216609416, 10.153789073555618, 8.773692785500298, 8.497091251852932, 9.016674721603392, 9.439249750620714, 8.06476276496017, 8.431357546479143, 9.146135865323457, 9.15869553157644, 9.015281233019694, 7.802214975480374, 9.965795882768063, 10.4593308950079, 7.610806574841782, 8.869532791378324, 9.640435728071273, 9.368379059446589, 8.661789896966141, 8.41164548814755, 9.12091190134085, 9.945883806312137, 8.640037287521753, 8.208509348494822, 10.365744258747585, 8.772914064920503, 8.833054482834987, 9.806238922016423, 8.363304852451945, 7.942383859262156, 9.712097763871073, 8.436760595615432, 9.017832197210085, 8.265080591919107, 9.434613147469562, 8.287409728664775, 8.797462698948227, 9.431331278269633, 8.746007915983387, 8.072630450907974, 9.384529993887346, 9.461737728852508, 8.526574387360046, 9.466606307541745, 8.260695894488764, 8.897423015630372, 8.404457151188344, 8.985692042153495, 9.283454889192463, 8.439062942392622, 9.491100859274217, 8.049074050919653, 9.638893116607731, 9.356976029911019, 8.869643886497906, 9.259341026068967, 8.62253677417865, 8.106683564120702, 9.071585305539035, 9.229939002452022, 7.82894378732649, 7.700755695940463, 9.11898868561897]",8.857,0.62
